Column ID,Column Name,Column Alias,Field Type,Connection Name,Connection Alias,datatype,role,Calculation Formula,Original Calculation,Calc Clean Status,Field Used in Worksheets,Worksheet Name,File Name,Tool,File Type,Parameter Count,Relationship Count,Extraction Errors
422,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
423,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
424,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
425,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
426,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
427,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
428,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
429,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
430,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
431,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
432,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
433,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
434,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
435,[Gender],[Gender],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
436,[Hard_Launch_Date],Hard Launch Date,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
437,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
438,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
439,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
440,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
441,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
442,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
443,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
444,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
445,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
446,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
447,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
448,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
449,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
450,[Key_Category],Key Category,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
